repo_tree,abs_path,rel_path,tracked_status,file_type,size_bytes,sha256_or_flag,git_status,last_modifying_commit,manifest_ref,pin_ref,pointer_ref,contract_ref,manuscript_ref,review_ref,ruling_ref,immutability_ruling_protection,canonical_successor,proposed_disposition,reason,proposed_action,archive_path,verification_status,deputy_ratification_required
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_post_estimation_report_20260128_175056.html,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_post_estimation_report_20260128_175056.html,UNTRACKED,html,64077,fb0908da8c765e9843592bf9118742e3c878fd0846332c46fb4da2d557babc5a,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_sf_contours.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_sf_contours.png,UNTRACKED,png,90620,ad508b0eaf4c0c9674d659577f966e60369dae6c2084fa45238575999e8ce8a8,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_sf_mu.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_sf_mu.png,UNTRACKED,png,65354,86e258a6de735de35c4a1c62732f1ec8f241e435696d6db1cc8e307ad6463318,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_sm_contours.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_sm_contours.png,UNTRACKED,png,95442,883e32530d5dca475d7bb6bf2bc6180360c04c1716b8ad814bd1b820f7afdbff,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_sm_mu.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_sm_mu.png,UNTRACKED,png,67388,235bc6b1456970c8b05d1c2e8f71dfd019dcb4dbcaf90ca399b7ab72ed95bd47,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_couples_female.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_couples_female.png,UNTRACKED,png,68299,3e0054091f117b8a3313d20adcc776d4c7ac06f4cbcfe23d37e779eaf46ddaa9,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_couples_male.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_couples_male.png,UNTRACKED,png,75438,13e50180dba2f5bd44bffef714699698f4bc5d455e45ff35a4b2031be97d5500,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_singles_female.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_singles_female.png,UNTRACKED,png,67732,3210a3acda9e73681cc035952f5ad1681c7791fd9cb9c1f723f7285d88d12f3a,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_singles_male.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_singles_male.png,UNTRACKED,png,71497,3e65ecf3c206224de0b13acf4fd75ef290a42783ff75a62574b260f6c12aa315,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_total.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-28_17-50-40/fr_2016_gamspy_wage_distribution_total.png,UNTRACKED,png,67904,ed30cc0d6909bad8f6f4ca1187b641216c675e724fea2829422283a4b0ddd62e,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_cou_f_contours.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_cou_f_contours.png,UNTRACKED,png,106729,a414cc9a9b61292d104d79b768b3e6877860dddacf5ef769841813a6356f5b9b,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_cou_f_mu.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_cou_f_mu.png,UNTRACKED,png,69233,26b7de658097b4c21ec33e894e44d70584694eb71841fc6850f1c41be0cb9c41,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_cou_m_contours.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_cou_m_contours.png,UNTRACKED,png,100837,d61e5e2cc08f6c32cf4dbfc07b420e79e7209aa115252b0fc22612220058d9b0,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_cou_m_mu.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_cou_m_mu.png,UNTRACKED,png,69138,0f514eb1c8e1785ceb5ceaf08e921a8edab2eec250109262e3cc70ef5b262218,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_elasticities.csv,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_elasticities.csv,UNTRACKED,csv,409,5b3aa78d545e0f83cf025335c4d4b443c0c980430174010a60a0110d366ef340,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_fit_mean_hours.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_fit_mean_hours.png,UNTRACKED,png,30866,463278827708f0066af5f9dceda2f709555bc9ae76f3d72f52bde78c1037eb85,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_fit_participation.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_fit_participation.png,UNTRACKED,png,30523,eabb4a4c9e381a060eefd29731b981f8e47ba3288602e32678a083cd970d2920,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_couples_female.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_couples_female.png,UNTRACKED,png,59603,75316b2f19284fd1d1a3552283517685158947b467b996e8f1e1bf93f72d3963,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_couples_male.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_couples_male.png,UNTRACKED,png,58303,722529bb70dc0128cf53c864c159b696f33d4ff0927ed90a9345a2d00135a121,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_singles_female.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_singles_female.png,UNTRACKED,png,58877,caf3f4180b92ca9e3b03779209608796b01b47970a6206eb6595cca1fd2c99a1,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_singles_male.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_singles_male.png,UNTRACKED,png,58882,654f864f7673566628e2ff4012f99bf4432073c7c15ddd084642b49d14dd54d2,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_total.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_hours_distribution_total.png,UNTRACKED,png,57781,db5aee20a3a9b5e7b5ff8c18e64bf0248ec9528c4ded7ed0bd6fff4a4b1ee835,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_muc_comparison.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_muc_comparison.png,UNTRACKED,png,66455,4a6c03ff3ad4367204adeb27cec8c9183e387dc57c137296232f7e62704354e4,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_mul_comparison.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_mul_comparison.png,UNTRACKED,png,81848,dd38822518317fbb23345d72a7caa61fe77104577482fdfb4dc28b0011dbfa7a,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_negative_mu_diagnostics.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_negative_mu_diagnostics.png,UNTRACKED,png,39978,5fd2d651512bcacf85473fc53963a38196db29895769583f6c972f72834b0545,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_params.csv,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_params.csv,UNTRACKED,csv,5776,fb391787eac84f265c784f354029378fffdadba209d93aff58592087bb8d2c80,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_post_estimation_report_20260129_113847.html,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_post_estimation_report_20260129_113847.html,UNTRACKED,html,64077,19fa85437634410136ba37f667eb344487fc98db6b68fa14d5071f346361ef0b,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_sf_contours.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_sf_contours.png,UNTRACKED,png,90620,ad508b0eaf4c0c9674d659577f966e60369dae6c2084fa45238575999e8ce8a8,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_sf_mu.png,outputs/post_estimation/fr/spec/v2/gamspy/run_2026-01-29_11-38-31/fr_2016_gamspy_sf_mu.png,UNTRACKED,png,65354,86e258a6de735de35c4a1c62732f1ec8f241e435696d6db1cc8e307ad6463318,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
